0,0,151.04
0,86.1411764705882,146.67
0,84.843137254902,143.23
0,84.4196078431373,139.58
0,84.243137254902,135.73
0,83.8980392156863,131.98
0,83.9803921568627,128.02
0,84.1725490196078,123.96
0,85.921568627451,118.75
0,85.7764705882353,114.58
0,86.5803921568628,110.21
0,81.5843137254902,110.21
0,81.9098039215686,108.02
0,79.278431372549,107.19
0,77.556862745098,106.25
0,75.7960784313725,105.31
0,75.4392156862745,103.33
0,73.0352941176471,102.5
0,70.043137254902,102.6
0,68.9490196078431,101.67
0,67.1607843137255,100.83
0,65.5882352941177,99.9
0,62.4627450980392,100.1
0,61.4823529411765,99.17
0,59.7529411764706,98.33
0,59.6156862745098,96.35
0,55.9960784313725,96.56
0,55.0980392156863,95.63
0,53.4509803921569,94.79
0,53.121568627451,93.02
0,51.2117647058824,92.08
0,49.6470588235294,91.25
0,48.156862745098,90.42
0,47.9294117647059,88.65
0,45.9843137254902,87.81
0,43.3333333333333,87.92
0,42.443137254902,87.08
0,42.156862745098,85.42
0,40.3411764705882,84.58
0,37.9058823529412,84.58
0,36.8980392156863,83.85
0,35.7803921568627,82.92
0,35.3921568627451,81.35
0,32.6274509803922,81.35
0,31.8352941176471,80.52
0,30.5960784313725,79.69
0,30.3450980392157,78.13
0,27.6549019607843,78.13
0,26.7960784313725,77.4
0,25.6901960784314,76.56
0,25.5098039215686,75
0,23.8588235294118,74.27
0,21.8588235294118,74.17
0,21.1764705882353,73.33
0,19.9686274509804,72.6
0,18.8352941176471,71.88
0,16.8901960784314,71.77
0,16.2627450980392,70.94
0,15.2470588235294,70.1
0,14.9450980392157,68.75
0,12.7254901960784,68.65
0,12.0313725490196,67.92
0,11.1450980392157,67.08
0,10.7725490196078,65.83
0,9.64705882352941,65
0,8.63529411764706,64.27
0,7.69411764705882,63.54
0,7.6,62.19
0,6.50196078431372,61.35
0,4.74509803921569,61.25
0,4.22352941176471,60.52
0,3.51372549019608,59.69
0,2.48627450980392,59.06
0,1.03529411764706,58.85
0,0.513725490196078,58.13
0,0,57.29
0,0,56.04
0,0,55.94
0,0,55.21
0,0,54.38
0,0.0627450980392157,53.02
0,0,52.29
0,0,51.56
0,0,50.73
0,0.00784313725490196,49.48
0,0,48.75
0,0,48.44
0,0,47.71
0,0,46.56
0,0,45.83
0,0,45.73
0,0,45
0,0,44.17
0,0,43.23
0,0,43.02
0,0,42.29
0,0,41.67
0,0.0588235294117647,40.63
0,0,40.42
0,0,39.69
0,0,39.06
0,0.12156862745098,38.02
0,0,37.5
0,0,37.08
0,0,36.46
0,0,35.94
0,0,35.21
0,0,34.9
0,0,34.27
0,0,33.75
0,0.301960784313726,32.71
0,0,32.5
0,0.0901960784313726,31.77
