335	20.6319	40	40.2917	44.9658
336	20.6122	40	40.2917	44.9658
337	20.5925	40	40.2917	44.9658
338	20.5728	40	40.2917	44.9658
339	21.6215	40	39.6312	44.9658
340	21.6464	40	39.6312	44.9658
341	20.6029	40	40.2917	44.9658
342	21.6516	40	39.6312	45.4545
343	20.6082	40	40.2917	44.9658
344	21.6568	40	39.6312	44.9658
345	20.6134	40	40.2917	45.4545
346	20.5937	40	40.2917	45.4545
347	20.574	40	40.2917	45.4545
348	20.5543	40	40.2917	45.9433
349	21.6029	40	39.6312	45.9433
350	20.5595	40	40.2917	45.9433
351	21.6081	40	39.6312	45.9433
352	21.633	40	39.6312	45.9433
353	21.6579	40	39.6312	45.9433
354	20.6145	40	40.2917	45.9433
355	21.6631	40	39.6312	45.9433
356	20.6197	40	40.2917	45.4545
357	20.6	40	40.2917	45.4545
358	20.5803	40	40.2917	45.4545
359	21.6289	40	39.6312	45.4545
360	20.5855	40	40.2917	45.9433
361	20.5658	40	40.2917	45.9433
362	21.6145	40	39.6312	45.9433
363	21.6394	40	39.6312	45.9433
364	21.6642	40	39.6312	45.9433
365	21.6891	40	39.6312	45.9433
366	20.6457	40	40.2917	45.9433
367	20.626	40	40.2917	45.9433
368	20.6063	40	40.2917	46.4321
369	20.5866	40	40.2917	46.4321
370	20.5669	40	40.2917	46.4321
371	20.5473	40	40.2917	45.9433
372	21.5959	40	39.6312	45.9433
373	21.6208	40	39.6312	44.9658
374	20.5774	40	40.2917	43.0108
375	21.626	40	39.6312	42.0332
376	20.5826	40	40.2917	41.0557
377	21.6312	40	39.6312	40.567
378	20.5878	40	40.2917	39.5894
379	20.5681	40	40.2917	39.1007
380	21.6167	40	39.6312	38.6119
381	21.6416	40	39.6312	38.1232
382	20.5982	40	40.2917	37.6344
383	21.6468	40	39.6312	37.1457
384	20.6034	40	40.2917	37.1457
385	20.5837	40	40.2917	36.6569
386	20.564	40	40.2917	36.6569
387	21.6126	40	39.6312	36.1681
388	21.6375	40	39.6312	36.1681
389	21.6624	40	39.6312	35.6794
390	20.619	40	40.2917	35.6794
391	21.6676	40	39.6312	35.6794
392	21.6925	40	39.6312	35.1906
393	20.6491	40	40.2917	35.1906
394	20.6294	40	40.2917	34.7019
395	21.678	40	39.6312	34.7019
396	21.7029	40	39.6312	34.2131
397	21.7278	40	39.6312	34.2131
398	20.6844	40	40.2917	34.2131
399	20.6647	40	40.2917	34.2131
400	21.7133	40	39.6312	34.2131
401	21.7382	40	39.6312	34.2131
402	20.6948	40	40.2917	33.7243
403	20.6751	40	40.2917	33.7243
404	20.6554	40	40.2917	33.7243
405	21.7041	40	39.6312	33.7243
406	20.6606	40	40.2917	33.7243
407	21.7093	40	39.6312	33.2356
408	20.6658	40	40.2917	33.2356
409	20.6461	40	40.2917	33.2356
410	20.6264	40	40.2917	33.2356
411	20.6067	40	40.2917	33.2356
412	21.6554	40	39.6312	33.2356
413	21.6803	40	39.6312	33.2356
414	20.6368	40	40.2917	33.2356
415	21.6855	40	39.6312	33.2356
416	21.7104	40	39.6312	33.2356
417	20.6669	40	40.2917	33.2356
418	20.6472	40	40.2917	33.2356
419	20.6276	40	40.2917	33.7243
420	20.6079	40	40.2917	33.7243
421	20.5882	40	40.2917	33.7243
422	21.6368	40	39.6312	33.2356
423	20.5934	40	40.2917	33.2356
424	21.642	40	39.6312	33.2356
425	20.5986	40	40.2917	33.2356
426	20.5789	40	40.2917	33.2356
427	21.6275	40	39.6312	33.2356
428	21.6524	40	39.6312	33.2356
429	20.609	40	40.2917	33.2356
430	21.6576	40	39.6312	33.2356
431	20.6142	40	40.2917	33.2356
432	20.5945	40	40.2917	33.2356
433	21.6432	40	39.6312	33.2356
434	21.668	40	39.6312	33.2356
435	21.6929	40	39.6312	33.2356
436	20.6495	40	40.2917	33.2356
437	20.6298	40	40.2917	33.2356
438	21.6785	40	39.6312	33.2356
439	20.635	40	40.2917	33.2356
440	20.6153	40	40.2917	33.2356
441	21.664	40	39.6312	33.2356
442	20.6205	40	40.2917	33.2356
443	20.6008	40	40.2917	33.2356
444	21.6495	40	39.6312	33.2356
445	20.606	40	40.2917	33.2356
446	20.5864	40	40.2917	33.2356
447	21.635	40	39.6312	33.7243
448	21.6599	40	39.6312	34.2131
449	21.6848	40	39.6312	34.2131
450	20.6413	40	40.2917	34.7019
451	20.6217	40	40.2917	34.7019
452	20.602	40	40.2917	34.7019
453	21.6506	40	39.6312	35.1906
454	20.6072	40	40.2917	35.1906
455	21.6558	40	39.6312	35.1906
456	20.6124	40	40.2917	34.7019
457	20.5927	40	40.2917	34.7019
458	21.6413	40	39.6312	35.1906
459	21.6662	40	39.6312	35.1906
460	20.6228	40	40.2917	35.1906
461	20.6031	40	40.2917	35.1906
462	20.5834	40	40.2917	35.1906
463	21.632	40	39.6312	35.1906
464	21.6569	40	39.6312	35.1906
465	21.6818	40	39.6312	35.1906
466	20.6384	40	40.2917	35.1906
467	21.687	40	39.6312	35.1906
468	20.6436	40	40.2917	35.1906
469	21.6922	40	39.6312	35.1906
470	20.6488	40	40.2917	35.1906
471	20.6291	40	40.2917	35.1906
472	20.6094	40	40.2917	35.1906
473	20.5897	40	40.2917	35.1906
474	21.6384	40	39.6312	35.6794
475	20.5949	40	40.2917	35.6794
476	20.5752	40	40.2917	35.6794
477	20.5556	40	40.2917	35.6794
478	21.6042	40	39.6312	35.6794
479	21.6291	40	39.6312	35.6794
480	20.5857	40	40.2917	36.1681
481	21.6343	40	39.6312	36.1681
482	21.6592	40	39.6312	36.1681
483	20.6157	40	40.2917	36.1681
484	21.6644	40	39.6312	36.1681
485	21.6893	40	39.6312	36.1681
